tweet_id,created_at,tweets,likes,date,time,Hashtags,#snydercut,#zacksnydersjusticeleague,#borglife
1372640086177820675,2021-03-18 20:04:33,"As a Black man that grew up with an absent father, #Cyborg’s story has always hit differently for me. 

Family and reconciliation are some of my biggest takeaways from #ZackSnydersJusticeLeague 

It’s not just comic book movie—it’s a study of the human condition.

#SnyderCut",22145,2021-03-18,20:04:33,#cyborg #zacksnydersjusticeleague #snydercut,1,1,0
1372629588464054274,2021-03-18 19:22:50,"My friends have already started making memes of me from the #Snydercut

They take no prisoners🤣🤣🤣",13859,2021-03-18,19:22:50,#snydercut,1,0,0
1372608289389879297,2021-03-18 17:58:12,"You are—and you are amazing in it!

Thank you for your work @meepimaud🙏🏽

#Snydercut https://t.co/MVMEtVFAwF",6834,2021-03-18,17:58:12,#snydercut,1,0,0
1372607388470116354,2021-03-18 17:54:37,🙏🏽 @BarzinAkhavan 🙏🏽 https://t.co/H9wn5L2MZh,1364,2021-03-18,17:54:37,,0,0,0
1372456985929646080,2021-03-18 07:56:59,"ALL DAY TODAY!

#Snydercut https://t.co/C8hAcH0bJw https://t.co/uWVFgaKqMN",10411,2021-03-18,07:56:59,#snydercut,1,0,0
1372456001295818754,2021-03-18 07:53:04,"The work that you and @JOEtheMORTON  put into this film is beautiful and needs to be seen!

There is no Victor Stone without Elinore and Silas.

@hbomax 
#Snydercut https://t.co/f3EkafEAXF",3852,2021-03-18,07:53:04,#snydercut,1,0,0
1372449235937923073,2021-03-18 07:26:11,"This is for those that fought.

This is for those that believed.

This belongs to each and every one of you.

Thank you from the bottom of my heart.

Now let’s break the internet.

#Snydercut https://t.co/EqTLjYMnrw",19341,2021-03-18,07:26:11,#snydercut,1,0,0
1372426745580781576,2021-03-18 05:56:49,"Be careful what you wish for...🦾👀😉

#Snydercut https://t.co/6cj2lvIhxe",3683,2021-03-18,05:56:49,#snydercut,1,0,0
1372409194641555458,2021-03-18 04:47:04,"#ZackSnydersJusticeLeague ALL DAY!

Let’s get it ya’ll!!

@hbomax",13234,2021-03-18,04:47:04,#zacksnydersjusticeleague,0,1,0
1372408044261359619,2021-03-18 04:42:30,"RT @snydercut: @SUBWAY ""Show her the darkness before the daylight of history."" #SnyderCut https://t.co/0vcl9ZLTra",0,2021-03-18,04:42:30,#snydercut,1,0,0
1372407988573589505,2021-03-18 04:42:17,RT @snydercut: #StopAsianHate https://t.co/SR48SdvEQu,0,2021-03-18,04:42:17,#stopasianhate,0,0,0
1372407972727492609,2021-03-18 04:42:13,"RT @snydercut: We are LIVE for the Digital Red Carpet Premiere of @ZackSnyder's Justice League! 

The #SnyderCut, streaming March 18th on @…",0,2021-03-18,04:42:13,#snydercut,1,0,0
1372314409431863303,2021-03-17 22:30:26,"Thank you @marvwolfman and @georgepereznet🙏🏽

I truly hope the #SnyderCut makes you proud.

#Cyborg https://t.co/BH6kWCA5J3",7657,2021-03-17,22:30:26,#snydercut #cyborg,1,0,0
1372210501594267649,2021-03-17 15:37:32,Happy #ZackSnydersJusticeLeague Eve!,14192,2021-03-17,15:37:32,#zacksnydersjusticeleague,0,1,0
1372192144874672131,2021-03-17 14:24:36,"Phenomenal work! I remember meeting @ang_claude at AsiaPOP Comicon in 2017. 

He looked dope then. 

He looks even better now!🤯🙏🏽🤯

#BORGLIFE
#SnyderCut https://t.co/8yJWzKMqoL https://t.co/26fyHVXZQT",2264,2021-03-17,14:24:36,#borglife #snydercut,1,0,1
1372055411478642693,2021-03-17 05:21:16,"#StopAsianHate....NOW!!!

https://t.co/XyVAvDCOJK",2765,2021-03-17,05:21:16,#stopasianhate,0,0,0
1371953838169718787,2021-03-16 22:37:39,One shot down—one to go! Let’s stop COVID-19 in it’s tracks💪🏽 https://t.co/IRaomY0Qai,5277,2021-03-16,22:37:39,,0,0,0
1371945230077939716,2021-03-16 22:03:27,"An awesome design by @tracieching only available today!!! Check it out ya’ll.

#Snydercut
#BORGLIFE https://t.co/KgunY3sg0J",1224,2021-03-16,22:03:27,#snydercut #borglife,1,0,1
1371942309881905153,2021-03-16 21:51:50,RT @snydercut: We got you. #SnyderCut https://t.co/wMtD0YiPS0,0,2021-03-16,21:51:50,#snydercut,1,0,0
1371871183713488897,2021-03-16 17:09:12,"🙏🏽@GailSimone🙏🏽

#Snydercut https://t.co/bT0Sp7hwL6",2854,2021-03-16,17:09:12,#snydercut,1,0,0
1371855058397192195,2021-03-16 16:05:08,"RT @snydercut: #Darkseid
#Uxas
#SnyderCut",0,2021-03-16,16:05:08,#darkseid #uxas #snydercut,1,0,0
1371853889834729473,2021-03-16 16:00:29,"This just made me smile from ear to ear😆

Thank you, @voctronica! Fantastic work👏🏽

#SnyderCut https://t.co/23jDtEwMph",2310,2021-03-16,16:00:29,#snydercut,1,0,0
1371677393979588608,2021-03-16 04:19:09,Just got word the links are LIVE!!!,4873,2021-03-16,04:19:09,,0,0,0
1371648454536134657,2021-03-16 02:24:10,"Thank you to all who are waiting to receive access to the virtual premiere of #ZackSnydersJusticeLeague 

Would that I were really Cyborg right now and could fix this.",7418,2021-03-16,02:24:10,#zacksnydersjusticeleague,0,1,0
1371536887953944577,2021-03-15 19:00:50,"RT @SherazFarooqi_: Also, on a personal note :) https://t.co/YymvlUtNhm",0,2021-03-15,19:00:50,,0,0,0
1371530449093267464,2021-03-15 18:35:15,🙌🏽@SherazFarooqi_🙌🏽 https://t.co/6z3JQ0BhnU,3348,2021-03-15,18:35:15,,0,0,0
1371476394849501186,2021-03-15 15:00:27,"I got to watch #ZackSnydersJusticeLeague again last night with some of my colleagues here in Mississippi. 

The room burst into cheers at this moment and it literally made me jump in my seat.

Trying to play off that scare was one of the best moments of my life🤣

#Snydercut https://t.co/rYKWyOCbfy",12269,2021-03-15,15:00:27,#zacksnydersjusticeleague #snydercut,1,1,0
1371335080577208321,2021-03-15 05:38:56,Absolutely!!! #SnyderCut @hbomax https://t.co/4cGudCNL2E,6224,2021-03-15,05:38:56,#snydercut,1,0,0
1371269944537677826,2021-03-15 01:20:06,"THE TIME IS NOW!

#SnyderCut https://t.co/1xKZZGdN9O",6849,2021-03-15,01:20:06,#snydercut,1,0,0
1371178772280528896,2021-03-14 19:17:49,"Challenge Accepted!!!

We’re almost there y’all ☺️

#SnyderCut #BORGLIFE https://t.co/aHUoWg4fpl",4807,2021-03-14,19:17:49,#snydercut #borglife,1,0,1
1370875934568558593,2021-03-13 23:14:27,Protect Haitian immigrants and asylum seekers. #FreeHaiti,4163,2021-03-13,23:14:27,#freehaiti,0,0,0
1370755676193050630,2021-03-13 15:16:35,"Keep saying her name: 

#BreonnaTaylor https://t.co/jpmd3JRhA8",3288,2021-03-13,15:16:35,#breonnataylor,0,0,0
1370571890432094210,2021-03-13 03:06:17,https://t.co/d0FdAD1KZE https://t.co/3YYIe6SZFx,5669,2021-03-13,03:06:17,,0,0,0
1370568280193306625,2021-03-13 02:51:56,"I can’t wait for ya’ll to see #ZackSnydersJusticeLeague 

Thank you all from the bottom of my heart for making this movie happen!!!

#SnyderCut 
#BORGLIFE",13814,2021-03-13,02:51:56,#zacksnydersjusticeleague #snydercut #borglife,1,1,1
1370468084604153870,2021-03-12 20:13:48,"It’s time.

I’ll see ya’ll on the other side.

#Snydercut https://t.co/opxfLuuX3o https://t.co/gW2Sxdbfhd",12076,2021-03-12,20:13:48,#snydercut,1,0,0
1370181256105852930,2021-03-12 01:14:02,"RT @snydercut: You're invited to the official Red Carpet Premiere of the #SnyderCut with @ZackSnyder, @ThatKevinSmith, @JoelleMonique and m…",0,2021-03-12,01:14:02,#snydercut,1,0,0
1370121146037850114,2021-03-11 21:15:11,"I understand why you may feel obligated to defend @THR, but the information your presenting is misleading.

What you’ve chosen to highlight with regard to Kiersey is coming from the reporter at Vanity Fair. 

It is not a quote from Zack Snyder.

Please stop.

A&gt;E https://t.co/WcRJPlkEel",2939,2021-03-11,21:15:11,,0,0,0
1370093422422409218,2021-03-11 19:25:01,"Zack Snyder NEVER cut Kiersey Clemons from Justice League. 

@TatianaSiegel27 and @THR please fix this article immediately and check your sources. https://t.co/wf2gsZMZ5L",6195,2021-03-11,19:25:01,,0,0,0
1370091814414393349,2021-03-11 19:18:38,"I appreciate those @THR attempting to help mitigate blowback for the racist decision-making of @wbpictures executives in 2017.

But hear me now, Zack Snyder NEVER cut Kiersey Clemons from Justice League.

Fix this article immediately. https://t.co/4h2JYNJ8Gi",4312,2021-03-11,19:18:38,,0,0,0
1370087696031449088,2021-03-11 19:02:16,"A sight for the sorest eyes:)

#RestoreTheSnyderVerse 
@snydercut https://t.co/sauq1QMTTl",8746,2021-03-11,19:02:16,#restorethesnyderverse,0,0,0
1370085514678833153,2021-03-11 18:53:36,RT @GPBmadeit: Simple math+systemic racism=#10BillionInTheBlack #BlackLightCollective #McKonRace,0,2021-03-11,18:53:36,#10billionintheblack #blacklightcollective #mckonrace,0,0,0
1369808338280648712,2021-03-11 00:32:12,"This is my new favorite BTS photo @Ray__Porter! 

It can also double as the cover for Darkseid’s debut album: Apokolips Then

#Snydercut #Darkseid #Steppenwolf https://t.co/KZLQYNetTH",4790,2021-03-11,00:32:12,#snydercut #darkseid #steppenwolf,1,0,0
1369719201498361861,2021-03-10 18:38:00,"On March 18th...

The world will submit.

#Steppenwolf #SnyderCut #AFSP

🙌🏽 #CiaranHinds @Ray__Porter 🙌🏽 https://t.co/zf7s672iVZ",6515,2021-03-10,18:38:00,#steppenwolf #snydercut #afsp #ciaranhinds,1,0,0
1369470607939796995,2021-03-10 02:10:11,"For those that may be struggling:

You are not broken, and you are not alone.

#AFSP
#SnyderCut 
#Cyborg",8914,2021-03-10,02:10:11,#afsp #snydercut #cyborg,1,0,0
1369443828881588232,2021-03-10 00:23:46,I appreciate you.🙏🏽 https://t.co/7GYP9bR6B1,2475,2021-03-10,00:23:46,,0,0,0
1369432146507599872,2021-03-09 23:37:21,🙏🏽🙏🏽🙏🏽 https://t.co/472pjXY0M1,2799,2021-03-09,23:37:21,,0,0,0
1369387583038496774,2021-03-09 20:40:16,"😱🔥C’MOOOOOOON!!!!🔥😱

#Cyborg 
#SnyderCut https://t.co/IRulXnd409",6076,2021-03-09,20:40:16,#cyborg #snydercut,1,0,0
1369369409928765444,2021-03-09 19:28:03,"To take a lesser-known Black character and evolve them into the most powerful being in the DC Universe (rivaled only by Doctor Manhattan) is no small feat.

We’re lucky @ZackSnyder doesn’t do small feats.

#Cyborg
#SnyderCut",11194,2021-03-09,19:28:03,#cyborg #snydercut,1,0,0
1369353937246109704,2021-03-09 18:26:34,"#BORGLIFE

#Cyborg #SnyderCut https://t.co/IdrQT7hsUw",6604,2021-03-09,18:26:34,#borglife #cyborg #snydercut,1,0,1
1369328620485963784,2021-03-09 16:45:58,"“Take your place among the brave ones.”

#Cyborg #VictorStone #SnyderCut https://t.co/lpmNJ3HVXW",8080,2021-03-09,16:45:58,#cyborg #victorstone #snydercut,1,0,0
1369278266301878288,2021-03-09 13:25:53,#Cyborg https://t.co/wkdApjOnwl,11267,2021-03-09,13:25:53,#cyborg,0,0,0
1369267678284820484,2021-03-09 12:43:48,"The Modern Day God Of The Digital Age.

#VictorStone is #Cyborg 

#SnyderCut
#AFSP
#BORGLIFE",8681,2021-03-09,12:43:48,#victorstone #cyborg #snydercut #afsp #borglife,1,0,1
1369143436490792960,2021-03-09 04:30:07,"Snyder Claus is coming to town.

🙏🏽@Ray__Porter🙏🏽

#Snydercut https://t.co/RRYvHk6yCo",4638,2021-03-09,04:30:07,#snydercut,1,0,0
1369120282892525570,2021-03-09 02:58:07,#UsUnited https://t.co/2y9BJiVWMl,4706,2021-03-09,02:58:07,#usunited,0,0,0
1369095665134039041,2021-03-09 01:20:17,"You know what beats a leak?

A flood of views on @hbomax!

On March 18th we’re watching #ZackSnydersJusticeLeague on repeat ALL DAY LONG!!!

Who’s streaming with me???

#SnyderCut #BORGLIFE",17250,2021-03-09,01:20:17,#zacksnydersjusticeleague #snydercut #borglife,1,1,1
1368983796452884485,2021-03-08 17:55:46,"...and we never will.

#WonderWoman 
#InternationalWomensDay 
#SnyderCut https://t.co/YQKcJ2Qk97",5240,2021-03-08,17:55:46,#wonderwoman #internationalwomensday #snydercut,1,0,0
1368956454682648577,2021-03-08 16:07:07,#DianaPrince #SnyderCut https://t.co/WZm0pBIAnR,5038,2021-03-08,16:07:07,#dianaprince #snydercut,1,0,0
1368949252228014086,2021-03-08 15:38:30,"RT @snydercut: #WonderWoman 
#DianaPrince  
#SnyderCut",0,2021-03-08,15:38:30,#wonderwoman #dianaprince #snydercut,1,0,0
1368703765994475520,2021-03-07 23:23:01,"Go check out Red Pill ya’ll!!! 

But be forewarned—it is not for the faint of heart!

🙌🏽@tonyapinkins🙌🏽 https://t.co/thVPsxbSje",462,2021-03-07,23:23:01,,0,0,0
1368615266943434753,2021-03-07 17:31:21,"#BarryAllen 
#ZackSnydersJusticeLeague https://t.co/izKubBg1BL",5342,2021-03-07,17:31:21,#barryallen #zacksnydersjusticeleague,0,1,0
1368614465806233600,2021-03-07 17:28:10,"“Make your own future...”

Sooooo pumped!!!!🔥⚡️🔥

#TheFlash #BarryAllen 
#SnyderCut https://t.co/8dUvApiOQV",8747,2021-03-07,17:28:10,#theflash #barryallen #snydercut,1,0,0
1368251156657504271,2021-03-06 17:24:31,"🔱 

#ArthurCurry #SnyderCut https://t.co/51CgJI0jBA",4241,2021-03-06,17:24:31,#arthurcurry #snydercut,1,0,0
1368250812238094336,2021-03-06 17:23:09,"The return of the king.

#Aquaman #SnyderCut https://t.co/AdSmpXMpNK",8187,2021-03-06,17:23:09,#aquaman #snydercut,1,0,0
1367914947213201409,2021-03-05 19:08:32,RT @ninaturner: $7.25 is a starvation wage.,0,2021-03-05,19:08:32,,0,0,0
1367914917039398914,2021-03-05 19:08:25,RT @NicholsUprising: The #FightFor15 amendment by @BernieSanders is defeated 58-42. These Senate Democrat Caucus members voted with the Rep…,0,2021-03-05,19:08:25,#fightfor15,0,0,0
1367891231074889729,2021-03-05 17:34:18,"“...find out what that reason is.”

#snydercut #superman
#zacksnydersjusticeleague #ClarkKent  #AFSP https://t.co/hQdZ3zD0AL",6751,2021-03-05,17:34:18,#snydercut #superman #zacksnydersjusticeleague #clarkkent #afsp,1,1,0
1367622192553488384,2021-03-04 23:45:14,RT @BatmanvSuperman: Get ready to experience #BatmanvSuperman in a whole new way. Batman v Superman: Dawn of Justice Ultimate Edition avail…,0,2021-03-04,23:45:14,#batmanvsuperman,0,0,0
1367612994373484545,2021-03-04 23:08:41,"Charisma Carpenter hits every single one of these nails on the head!!!

Give this a read ya’ll!

I’m proud to know you @AllCharisma🙌🏽

A&gt;E https://t.co/oFi3nnWY1M",2506,2021-03-04,23:08:41,,0,0,0
1367559442816974849,2021-03-04 19:35:53,"🔥LET’S GOOOOOOOOO!!!!!!🔥

#Snydercut
#ZackSnydersJusticeLeague https://t.co/IVqJDKhWND",7970,2021-03-04,19:35:53,#snydercut #zacksnydersjusticeleague,1,1,0
1367292321373503496,2021-03-04 01:54:27,"Fun Fact: Gina Prince-Bythewood is the first female director—and first Black director—that I’ve had the pleasure of working with in TV/Film.

She is beyond dope!!!

🙌🏽@GPBmadeit🙌🏽 https://t.co/BplFgaWctX",1713,2021-03-04,01:54:27,,0,0,0
1367265296566935557,2021-03-04 00:07:03,"RT @AOC: The actual crisis is how entire generations are sunk w/inhumane levels of student debt, low incomes, high rent, no guarantee of he…",0,2021-03-04,00:07:03,,0,0,0
1367241615350390787,2021-03-03 22:32:57,👀 @Karen_Bryson 👀 https://t.co/WgzPOvEec2,4888,2021-03-03,22:32:57,,0,0,0
1367195156835885056,2021-03-03 19:28:21,🙌🏽 @ZackSnyder 🙌🏽 https://t.co/qo42IPJkMu,5517,2021-03-03,19:28:21,,0,0,0
1366877701521494027,2021-03-02 22:26:54,"@DavidWalker1201 Anytime, Brother✊🏽",927,2021-03-02,22:26:54,,0,0,0
1366783492449796098,2021-03-02 16:12:32,"Please Read.

A&gt;E https://t.co/C6PjkBLlDE",27257,2021-03-02,16:12:32,,0,0,0
1366543366008283136,2021-03-02 00:18:22,🙌🏽 @OriginalRamiz 🙌🏽 https://t.co/FsdL9aJzsb https://t.co/czxl6HQJts,850,2021-03-02,00:18:22,,0,0,0
1366524914493231107,2021-03-01 23:05:03,RT @snydercut: Month of March = Month of @ZackSnyder. #HappyBirthdayZackSnyder #SnyderCut https://t.co/SjYluig3MY,0,2021-03-01,23:05:03,#happybirthdayzacksnyder #snydercut,1,0,0
1366485530763001859,2021-03-01 20:28:33,"🎉Happy Birthday @ZackSnyder!🎉

Love you, brother!

I❤️ZS

#SnyderCut 
#ZackSnydersJusticeLeague https://t.co/hTAZOjqwee",11663,2021-03-01,20:28:33,#snydercut #zacksnydersjusticeleague,1,1,0
1366091178437988360,2021-02-28 18:21:32,❤️🐶🙏🏽🦾❤️ https://t.co/X8Eahx9hWa,3472,2021-02-28,18:21:32,,0,0,0
1365860861143887877,2021-02-28 03:06:20,For those in the back: https://t.co/bV3wL1HfMZ,4141,2021-02-28,03:06:20,,0,0,0
1365815847734956035,2021-02-28 00:07:28,"My mom is funny. ☺️

#ZackSnydersJusticeLeague 
#Snydercut https://t.co/fFCaN0zfVh",8996,2021-02-28,00:07:28,#zacksnydersjusticeleague #snydercut,1,1,0
1365781228679553025,2021-02-27 21:49:54,"As I’ve said from the start:

Walter Hamada ATTEMPTED to interfere with the JL investigation.

He was unsuccessful in doing so because I did not allow him to.

Having the investigator make a statement claiming there was no interference is purposely misleading and desperate.

A&gt;E",6395,2021-02-27,21:49:54,,0,0,0
1365760680671006724,2021-02-27 20:28:15,RT @ZackSnyder: #ZackSnydersJusticeLeague #SnyderCut https://t.co/Kgysywx08U,0,2021-02-27,20:28:15,#zacksnydersjusticeleague #snydercut,1,1,0
1365755373026750472,2021-02-27 20:07:10,"🔔
                             🟨  
                  🦾                 🙅🏻‍♀️              
                          
         🦇               🌏             🔱

🔔🟩        ⚡️                 👽         🟦🔔

#SnyderCut https://t.co/oxFklFJWcO",5174,2021-02-27,20:07:10,#snydercut,1,0,0
1365701283303284737,2021-02-27 16:32:14,"Do ya’ll remember that time Walter Hamada and @wbpictures tried to destroy a Black man’s credibility, and publicly delegitimize a very serious investigation, with lies in the press?

But hey, Black Superman...

A&gt;E",11881,2021-02-27,16:32:14,,0,0,0
1365688499568062464,2021-02-27 15:41:26,"RT @GPBmadeit: Me and Rebecca are going to chat up her dope new memoir ""Surviving the White Gaze."" March 25, 5pm PST. Come thru.",0,2021-02-27,15:41:26,,0,0,0
1365119148867657730,2021-02-26 01:59:02,"I can’t wait!!! 🧟‍♀️+ 🏦=🥳

#ArmyOfTheDead https://t.co/Mj40wdgxuJ",4378,2021-02-26,01:59:02,#armyofthedead,0,0,0
1365059168349134854,2021-02-25 22:00:41,"RT @ninaturner: There is no place for bigotry, racism, homophobia, or transphobia in a civilized society. No one should be treated unfairly…",0,2021-02-25,22:00:41,,0,0,0
1365009821284638723,2021-02-25 18:44:36,"The fact that so many participants of @WarnerMedia’s Justice League investigation are having to out themselves in order for abusers of power to be held accountable is disgraceful.

@NadriaTucker must be heard and protected.

Pass it on!

A&gt;E

#IStandWithNadriaTucker https://t.co/N3iwLoU7XL",3766,2021-02-25,18:44:36,#istandwithnadriatucker,0,0,0
1364643265421664263,2021-02-24 18:28:02,"I feel every bit of your pain @NadriaTucker

Among many other things, I had to spend an inordinate amount of time explaining to Geoff why he was NOT the authority on how the existence of Cyborg’s genitals would be perceived by the Black community.

He strongly disagreed. https://t.co/7j94xDPGig",5202,2021-02-24,18:28:02,,0,0,0
1364610333546012677,2021-02-24 16:17:11,"In 2010 I was part of an effort to unionize workers at one of my day jobs.

Myself and other “troublemakers” were let go during that process, but the workers there remain unionized to this day.

These workers at Amazon (the majority of which are Black women) are amazing!!!🙏🏽 https://t.co/s7iZMZWi9p",2385,2021-02-24,16:17:11,,0,0,0
1364393436980383750,2021-02-24 01:55:19,RT @NadriaTucker: It’s premiere day for the most recent project I worked on and I’d love to be excited! But nah https://t.co/tzrOo4Mwi2,0,2021-02-24,01:55:19,,0,0,0
1364274984693104640,2021-02-23 18:04:38,"Folks will be anxious to let Kevin Tsujihara and Joss Whedon take the fall for everything to do with Justice League.

Both have been publicly disgraced and make for easy targets.

Please don’t be fooled.

Toby Emmerich, Geoff Johns, and Jon Berg share direct responsibility. 

A&gt;E",7537,2021-02-23,18:04:38,,0,0,0
1364247300592312320,2021-02-23 16:14:37,We could all use a friend like Christopher Nolan.,13015,2021-02-23,16:14:37,,0,0,0
1363989196214575110,2021-02-22 23:09:00,"Axiom of Justice.

📷: @zacksnyder 

💈: @Bennyblades 

#ZackSnydersJusticeLeague
#Snydercut https://t.co/o8xjP0uGPi",8270,2021-02-22,23:09:00,#zacksnydersjusticeleague #snydercut,1,1,0
1363958221275344899,2021-02-22 21:05:55,"RT @BernieSanders: Some people — including Senators — say, ""Well, Bernie, how can we afford to act on climate change?” The real question is…",0,2021-02-22,21:05:55,,0,0,0
1363883048593477635,2021-02-22 16:07:13,"For Autumn.

#ZackSnydersJusticeLeague

https://t.co/1OwFJtrZ3P",9407,2021-02-22,16:07:13,#zacksnydersjusticeleague,0,1,0
1363728996396072960,2021-02-22 05:55:04,Please share.🙏🏽 https://t.co/dvWrF8hlJm,1470,2021-02-22,05:55:04,,0,0,0
1363721811834396675,2021-02-22 05:26:31,"RT @ZackSnyder: Survivors take all. #ArmyOfTheDead on @Netflix May 21.
Teaser this Thursday. https://t.co/sIgDoz6rmz",0,2021-02-22,05:26:31,#armyofthedead,0,0,0
1363519081878597635,2021-02-21 16:00:56,"RT @NAACP: ""Far too many African Americans who have stood up to voice equality and justice have found themselves persecuted, prosecuted, or…",0,2021-02-21,16:00:56,,0,0,0
1362871349862035460,2021-02-19 21:07:05,"Today would be a great day for Walter Hamada to apologize to the participants of the Justice League investigation.

A&gt;E",9063,2021-02-19,21:07:05,,0,0,0
1362831014570065922,2021-02-19 18:26:48,#SnydercutWorldwide https://t.co/JYcCgtcUsl https://t.co/vh2CthSrm3,1348,2021-02-19,18:26:48,#snydercutworldwide,1,0,0
1362787103881322496,2021-02-19 15:32:19,Translation: https://t.co/4sT2FNaiPd https://t.co/egjthU8iiA,6283,2021-02-19,15:32:19,,0,0,0
1362608246394126339,2021-02-19 03:41:36,"“Your ancestors did not survive
everything that nearly ended them
for you to shrink yourself
to make someone else
comfortable.

This sacrifice is your warcry, be loud,
be everything and make them proud.”

                                      —Nikita Gill",2823,2021-02-19,03:41:36,,0,0,0
1362574486529277952,2021-02-19 01:27:27,Wow!!! 🔥 #BORGLIFE https://t.co/pHL00PbE2r,4515,2021-02-19,01:27:27,#borglife,0,0,1
1362502495314976769,2021-02-18 20:41:23,"Thank you.

A&gt;E https://t.co/5186Tpb0s5",2312,2021-02-18,20:41:23,,0,0,0
1362446159738937344,2021-02-18 16:57:32,"Current mood.

#ZackSnydersJusticeLeague
#Snydercut 
#BORGLIFE https://t.co/0Ac0uxDbXl",5351,2021-02-18,16:57:32,#zacksnydersjusticeleague #snydercut #borglife,1,1,1
1362154222037454854,2021-02-17 21:37:28,"I appreciate the support @DinoRay. 

Please use your power to ensure that @DEADLINE commits to reporting these issues fairly and thoroughly.

A&gt;E https://t.co/xJhIkPalph",2060,2021-02-17,21:37:28,,0,0,0
1361945927498362881,2021-02-17 07:49:47,"🔥😱🙌🏽@Junkie_XL🙌🏽😱🔥

And this is just a taste...

#ZackSnydersJusticeLeague 
#SnyderCut 

https://t.co/hcP8IGWZ79",5110,2021-02-17,07:49:47,#zacksnydersjusticeleague #snydercut,1,1,0
1361761346111434754,2021-02-16 19:36:19,"“...and even if it takes you the rest of your life—find out what that reason is.”

#ZackSnydersJusticeLeague 
#SnyderCut",6680,2021-02-16,19:36:19,#zacksnydersjusticeleague #snydercut,1,1,0
1361487583793074177,2021-02-16 01:28:29,"There’s only one reason that I haven’t been sued by Joss Whedon, Toby Emmerich, Geoff Johns, Jon Berg, or Walter Hamada:

They know I’m telling the truth.

A&gt;E",15135,2021-02-16,01:28:29,,0,0,0
1361340294130720769,2021-02-15 15:43:13,"This is one of the reasons why @ABCNetwork’s ‘Women of the Movement’ is so important.

Take a look ya’ll!🙏🏽 https://t.co/eBNmXa3p5u",1306,2021-02-15,15:43:13,,0,0,0
1361161970225979392,2021-02-15 03:54:37,"#ZackSnydersJusticeLeague isn’t a cul-de-sac...it’s an eight lane superhighway!!!

#Snydercut https://t.co/O9xvzfZAXP",12994,2021-02-15,03:54:37,#zacksnydersjusticeleague #snydercut,1,1,0
1361057588163588106,2021-02-14 20:59:50,"The. Cut. Is. Justice.

#ZackSnydersJusticeLeague 
#TheCutIsJustice https://t.co/dofciLCM9U",6328,2021-02-14,20:59:50,#zacksnydersjusticeleague #thecutisjustice,0,1,0
1361056219746738177,2021-02-14 20:54:24,"*definitely fainted

#ZackSnydersJusticeLeague https://t.co/NpCgG9txWk",2989,2021-02-14,20:54:24,#zacksnydersjusticeleague,0,1,0
1361051409521782788,2021-02-14 20:35:17,"There were two that we used for the film. 

Production let me “borrow” the one pictured here.

I may let you see you guys see it one day—but no touching🤓

#ZackSnydersJusticeLeague 
#Snydercut 
#UsUnited https://t.co/li3haHFjEO",4432,2021-02-14,20:35:17,#zacksnydersjusticeleague #snydercut #usunited,1,1,0
1361036713309724677,2021-02-14 19:36:53,"We’ll see about that! 🦾

#ZackSnydersJusticeLeague https://t.co/8y2LTrRmBF",6369,2021-02-14,19:36:53,#zacksnydersjusticeleague,0,1,0
1361014879742799882,2021-02-14 18:10:08,RT @snydercut: @ray8fisher Let's roll. #SnyderCut https://t.co/UUMlxUrdvP,0,2021-02-14,18:10:08,#snydercut,1,0,0
1361009783088766977,2021-02-14 17:49:53,"I still haven’t blinked @Ray__Porter 

#UsUnited 
#ZackSnydersJusticeLeague
#Snydercut https://t.co/aYdgFtFLW6",4387,2021-02-14,17:49:53,#usunited #zacksnydersjusticeleague #snydercut,1,1,0
1361009442247110656,2021-02-14 17:48:32,"RT @Ray__Porter: Epic. Beautiful. I’m just watching it again and again.
“We live in a society”
#ZackSnydersJusticeLeague #SnyderCut",0,2021-02-14,17:48:32,#zacksnydersjusticeleague #snydercut,1,1,0
1361009406419365890,2021-02-14 17:48:23,"RT @snydercut: ""We live in a society where honor is a distant memory. Isn't that right, Batman?"" #SnyderCut https://t.co/uwuL6V9hpv",0,2021-02-14,17:48:23,#snydercut,1,0,0
1361009358683922435,2021-02-14 17:48:12,RT @Ray__Porter: This is... breathtaking.,0,2021-02-14,17:48:12,,0,0,0
1361009340732301314,2021-02-14 17:48:07,RT @Junkie_XL: #UsUnited,0,2021-02-14,17:48:07,#usunited,0,0,0
1361008425132564481,2021-02-14 17:44:29,"I have officially fallen in love on Valentine’s Day!!! ❤️🔥❤️🔥❤️

I. CANNOT. WAIT!!!

#SnyderCut 
#ZackSnydersJusticeLeague
#BORGLIFE https://t.co/rgjRkJUcTW",12311,2021-02-14,17:44:29,#snydercut #zacksnydersjusticeleague #borglife,1,1,1
1360824347175358464,2021-02-14 05:33:01,RT @jasonkilar: A prediction: fans are going to really enjoy the trailer. Will be fun to see the response over the next 24hrs. ⁦@hbomax⁩ ha…,0,2021-02-14,05:33:01,,0,0,0
1360734031650971649,2021-02-13 23:34:09,"“DO A BARREL ROLL!”

#SnyderCut 
#ZackSnydersJusticeLeague https://t.co/Kiok0NiN1L",9071,2021-02-13,23:34:09,#snydercut #zacksnydersjusticeleague,1,1,0
1360674993072390157,2021-02-13 19:39:33,"TOMORROW!!! 🔥🦾🔥🦾🔥

#ZackSnydersJusticeLeague #Snydercut https://t.co/mC3QO3uZyw",5821,2021-02-13,19:39:33,#zacksnydersjusticeleague #snydercut,1,1,0
