tweet_id,created_at,tweets,likes
659595898213699585,2015-10-29 05:01:31,It’s Bat Week. Check out @BatConservation. Be a friend to bat’s this week… or else!  #savethebats https://t.co/QLnSIOC1df,1437
651952060779352064,2015-10-08 02:47:38,Cool new #DKIII variant cover @DCComics @Sean_G_Murphy #Batman #Superman http://t.co/ZfBaAtqbFi,5614
641841495742488576,2015-09-10 05:11:52,Excited to partner with @Doritos for final #crashthesuperbowl. Join me for an epic gig with @wbpictures &amp; @DCComics. http://t.co/G5gl3MF7WR,908
625366738423582720,2015-07-26 18:07:03,Here’s something real. http://t.co/bhXlkgv5Jz http://t.co/qpt0KPycml,5900
595079864434053121,2015-05-04 04:17:50,#Deadshot #SuicideSquad  https://t.co/7WGMRHL0cZ,2899
595079608438951937,2015-05-04 04:16:49,#SuicideSquad  https://t.co/pm4ayEUkbe,2583
591768400461860864,2015-04-25 00:59:15,"Ha ha ha, the joke’s on you Batman… #cryptic #75th https://t.co/qc4DElv4RQ",4592
591094202320072704,2015-04-23 04:20:14,Proud father! https://t.co/1LDZ42TQ4A,848
590349547886383104,2015-04-21 03:01:15,Thanks to everyone that turned out for the #MondayBvSSpecialIMAXEvent screenings tonight! #BatmanvSuperman http://t.co/52KvKy1lUi,9857
589942078341152770,2015-04-20 00:02:06,Batman. #MondayBvSSpecialIMAXEvent #BatmanvSuperman http://t.co/MhvCjxojwQ,11092
589941893305212929,2015-04-20 00:01:22,Superman. #MondayBvSSpecialIMAXEvent #BatmanvSuperman http://t.co/xILFlXEW6V,9354
589198612074078208,2015-04-17 22:47:50,Cell Phone v IMAX. IMAX Event BvS fans will still be first &amp; only to see special IMAX BvS teaser #AFewExtraShotsPlusALittleSwag #NotPirated,4308
589197792662278144,2015-04-17 22:44:35,"#BatmanvSuperman #NotBlurry #NotPirated
https://t.co/6twr1oFBvr",31294
588528448827621376,2015-04-16 02:24:51,"Confirmed 4.20.15 #BatmanvSuperman @IMAX special teaser screening events. Limited space. RSVP http://t.co/TasYGlJGig
https://t.co/fnxFIERUlv",16639
587831651801047041,2015-04-14 04:16:01,#IMAX #film #workout http://t.co/xmsFlzLqeo,3039
580779917702365184,2015-03-25 17:14:57,http://t.co/5EroVNm0HP http://t.co/V6wunCBQEJ,4498
568650209581858817,2015-02-20 05:55:49,There is only one true King. #unitetheseven http://t.co/RDFG8jbuI6,26250
542821004083347456,2014-12-10 23:19:47,Just wrapped an amazing few weeks filming in New Mexico! Awesome crew+locations! Great experience. Thanks New Mexico! http://t.co/ZRIjFGokRr,2117
